codigo,date,value_sa
20638,2016-07-01,4147.816905872646
20638,2016-08-01,4880.498684087707
20638,2016-09-01,5774.202805097499
20638,2016-10-01,6031.144558569835
20638,2016-11-01,6427.309756613066
20638,2016-12-01,6042.684768790387
20638,2017-01-01,6382.195264581148
20638,2017-02-01,6338.204720776367
20638,2017-03-01,7108.0122480317405
20638,2017-04-01,7095.802059376149
20638,2017-05-01,7298.26597808963
20638,2017-06-01,7490.202311201959
20638,2017-07-01,7620.8486933830145
20638,2017-08-01,8224.295180687677
20638,2017-09-01,8438.96086772751
20638,2017-10-01,12061.256360391943
20638,2017-11-01,11473.884783862084
20638,2017-12-01,11762.311273505044
20638,2018-01-01,11441.997159950926
20638,2018-02-01,12411.155630896674
20638,2018-03-01,12077.41038184116
20638,2018-04-01,12957.890731797947
20638,2018-05-01,12683.789394870584
20638,2018-06-01,13458.027143440791
20638,2018-07-01,13218.584799419723
20638,2018-08-01,13671.357116141811
20638,2018-09-01,13201.80660092294
20638,2018-10-01,13800.516962114056
20638,2018-11-01,13685.563849396827
20638,2018-12-01,15494.414997834345
20638,2019-01-01,15009.289917077193
20638,2019-02-01,15369.683092022937
20638,2019-03-01,14538.937222177246
20638,2019-04-01,14733.741115228002
20638,2019-05-01,15007.753214928951
20638,2019-06-01,15079.308861980047
20638,2019-07-01,14961.17666121595
20638,2019-08-01,14954.529100023932
20638,2019-09-01,15633.768777841497
20638,2019-10-01,16835.680097526856
20638,2019-11-01,17833.421137897487
20638,2019-12-01,19457.12200948589
20638,2020-01-01,20771.13771131059
20638,2020-02-01,22502.045754170995
20638,2020-03-01,23674.121370819248
20638,2020-04-01,13254.724357576031
20638,2020-05-01,14007.209072119926
20638,2020-06-01,15229.701670272963
20638,2020-07-01,16020.43953037409
20638,2020-08-01,16891.54861877268
20638,2020-09-01,17477.612209412975
20638,2020-10-01,18636.74802438737
20638,2020-11-01,18160.883303435756
20638,2020-12-01,17868.36099819269
20638,2021-01-01,18231.97566690074
20638,2021-02-01,20015.64975972306
20638,2021-03-01,21693.17335143396
20638,2021-04-01,22453.4795059481
20638,2021-05-01,22127.40262450859
20638,2021-06-01,20753.577784495432
20638,2021-07-01,19757.890839936666
20638,2021-08-01,19363.1972306582
20638,2021-09-01,26400.847894928003
20638,2021-10-01,27599.830179630793
20638,2021-11-01,27565.753952431434
20638,2021-12-01,25835.034540846475
20638,2022-01-01,26367.86368977586
20638,2022-02-01,26789.60175167127
20638,2022-03-01,28840.676707260292
20638,2022-04-01,26691.13981448021
20638,2022-05-01,25157.012778957484
20638,2022-06-01,23485.70999476164
20638,2022-07-01,23113.535322383712
20638,2022-08-01,23425.485752450717
20638,2022-09-01,23772.644009656226
20638,2022-10-01,25099.324771718777
20638,2022-11-01,25423.487663272204
20638,2022-12-01,25334.994718709193
20638,2023-01-01,25115.665861408168
20638,2023-02-01,24554.42770526394
20638,2023-03-01,25431.047544024594
20638,2023-04-01,26391.480286546655
20638,2023-05-01,27063.95246117512
20638,2023-06-01,26495.782205088282
20638,2023-07-01,26792.534400529203
20638,2023-08-01,26742.238247466354
20638,2023-09-01,37415.916363575045
20638,2023-10-01,37562.56721775859
20638,2023-11-01,39037.76424043683
20638,2023-12-01,40795.00990446972
20638,2024-01-01,43148.15918995415
20638,2024-02-01,43650.234579620716
20638,2024-03-01,42318.917074656274
20638,2024-04-01,40121.88417855886
20638,2024-05-01,40880.29660137972
20638,2024-06-01,44467.39981277185
20638,2024-07-01,47991.44227483364
20638,2024-08-01,48432.382006842185
20638,2024-09-01,46246.209392448574
20638,2024-10-01,45477.852300534345
20638,2024-11-01,44958.48268123619
20638,2024-12-01,43898.6422414362
20638,2025-01-01,43781.637687877424
20638,2025-02-01,42986.09245261406
20638,2025-03-01,44532.85657705498
20638,2025-04-01,44623.65740022431
20638,2025-05-01,46803.76983916073
20638,2025-06-01,46255.034459634546
20638,2025-07-01,47127.13819811871
20638,2025-08-01,46172.48609995181
20638,2025-09-01,47140.68223865941
20638,2025-10-01,47811.04480626876
20638,2025-11-01,49126.7398667778
20638,2025-12-01,50685.980351460705
20638,2026-01-01,51484.97907430746
20638,2026-02-01,51542.925694422476
20638,2026-03-01,50716.40579440967
20638,2026-04-01,53803.827126831275
20638,2026-05-01,55607.92939668068
20638,2026-06-01,57061.95214908123
20639,2011-03-01,8078.2010240391155
20639,2011-04-01,8809.942657291444
20639,2011-05-01,8568.945989582977
20639,2011-06-01,9941.997802683296
20639,2011-07-01,10728.759657299835
20639,2011-08-01,9573.23106642142
20639,2011-09-01,9083.205492290277
20639,2011-10-01,8719.549781641366
20639,2011-11-01,8923.254427115422
20639,2011-12-01,8461.39140149725
20639,2012-01-01,7618.240865390627
20639,2012-02-01,8908.724686395688
20639,2012-03-01,8853.146056521355
20639,2012-04-01,10810.325779371211
20639,2012-05-01,10040.346745504428
20639,2012-06-01,8143.476439872974
20639,2012-07-01,9524.62103962941
20639,2012-08-01,9488.830406668943
20639,2012-09-01,8735.196980613071
20639,2012-10-01,9406.162937814363
20639,2012-11-01,9091.868681912089
20639,2012-12-01,9056.387139075898
20639,2013-01-01,8519.280153889102
20639,2013-02-01,9001.485373353307
20639,2013-03-01,7788.21967944532
20639,2013-04-01,8036.639964198319
20639,2013-05-01,8522.31698383415
20639,2013-06-01,8421.626209403485
20639,2013-07-01,7334.3215629911
20639,2013-08-01,8327.52214011056
20639,2013-09-01,7436.937875493983
20639,2013-10-01,8720.92748908122
20639,2013-11-01,9133.164844226301
20639,2013-12-01,8568.59551926727
20639,2014-01-01,7569.705310170888
20639,2014-02-01,7732.074630061786
20639,2014-03-01,7277.4927680789815
20639,2014-04-01,10178.854768854862
20639,2014-05-01,9140.057034047919
20639,2014-06-01,7801.656638792009
20639,2014-07-01,8688.024176862371
20639,2014-08-01,8161.11478328653
20639,2014-09-01,7593.099956875837
20639,2014-10-01,7477.573532737689
20639,2014-11-01,6772.036812902938
20639,2014-12-01,6817.140804675197
20639,2015-01-01,8560.01772544083
20639,2015-02-01,7848.566587560631
20639,2015-03-01,7052.307249637318
20639,2015-04-01,8431.692784503965
20639,2015-05-01,8254.149394075392
20639,2015-06-01,7119.817895316334
20639,2015-07-01,7126.428550260311
20639,2015-08-01,5897.340648136411
20639,2015-09-01,6647.890513734791
20639,2015-10-01,5909.919716659109
20639,2015-11-01,5495.263857429464
20639,2015-12-01,5039.0636674648185
20639,2016-01-01,5697.692062944255
20639,2016-02-01,6015.353040688323
20639,2016-03-01,5818.198326344377
20639,2016-04-01,5758.521302132735
20639,2016-05-01,5556.48842183062
20639,2016-06-01,6605.138325809577
20639,2016-07-01,5626.33548523603
20639,2016-08-01,4950.284506004216
20639,2016-09-01,4765.683754387164
20639,2016-10-01,5344.858394245498
20639,2016-11-01,5331.230604098098
20639,2016-12-01,5310.816759931237
20639,2017-01-01,4445.013292187582
20639,2017-02-01,4177.648585057161
20639,2017-03-01,4084.4806105666476
20639,2017-04-01,3432.689116614853
20639,2017-05-01,4167.896580020923
20639,2017-06-01,4144.315768431803
20639,2017-07-01,3267.069654624946
20639,2017-08-01,3750.2228383806523
20639,2017-09-01,3794.170864041612
20639,2017-10-01,3533.9701978953085
20639,2017-11-01,3717.7158965938634
20639,2017-12-01,4131.261347577496
20639,2018-01-01,3945.9737288079154
20639,2018-02-01,4510.08276386494
20639,2018-03-01,3141.783875305134
20639,2018-04-01,2974.5511637014965
20639,2018-05-01,3436.529759440742
20639,2018-06-01,3124.7531912396726
20639,2018-07-01,3390.8925470606323
20639,2018-08-01,4239.338988214537
20639,2018-09-01,3302.477993190882
20639,2018-10-01,3618.5914219749748
20639,2018-11-01,3761.1077485912133
20639,2018-12-01,3593.5661949299656
20639,2019-01-01,3822.4287074954177
20639,2019-02-01,3550.2001230638557
20639,2019-03-01,4330.80450153304
20639,2019-04-01,3582.9329276147037
20639,2019-05-01,4614.459107765251
20639,2019-06-01,5340.173888253005
20639,2019-07-01,5768.139866608276
20639,2019-08-01,6294.116899329465
20639,2019-09-01,4958.62373945913
20639,2019-10-01,5285.809032466955
20639,2019-11-01,5654.20949380068
20639,2019-12-01,6121.919781059663
20639,2020-01-01,6467.807692868769
20639,2020-02-01,5614.688037489791
20639,2020-03-01,9541.854577087464
20639,2020-04-01,26858.61086491122
20639,2020-05-01,15071.930116098205
20639,2020-06-01,9725.04467993384
20639,2020-07-01,7765.7419514480025
20639,2020-08-01,7428.195012656154
20639,2020-09-01,7992.24653445483
20639,2020-10-01,6199.838918284262
20639,2020-11-01,8196.528188598782
20639,2020-12-01,6380.64681783604
20639,2021-01-01,3447.8056976638154
20639,2021-02-01,4589.621038231517
20639,2021-03-01,5665.079992890777
20639,2021-04-01,6484.018017893565
20639,2021-05-01,6029.455897640241
20639,2021-06-01,4801.974553602712
20639,2021-07-01,8247.875007662526
20639,2021-08-01,5135.089998980782
20639,2021-09-01,6249.182671740208
20639,2021-10-01,9454.306665832351
20639,2021-11-01,6483.8419875122045
20639,2021-12-01,5885.484218693947
20639,2022-01-01,8496.193057821312
20639,2022-02-01,7627.314165926838
20639,2022-03-01,8484.684414162444
20639,2022-04-01,6566.990359015301
20639,2022-05-01,7744.944048382302
20639,2022-06-01,7637.380519233031
20639,2022-07-01,6287.213121661723
20639,2022-08-01,9526.714185076957
20639,2022-09-01,9483.819433901632
20639,2022-10-01,8864.448583704927
20639,2022-11-01,9272.179171015261
20639,2022-12-01,6707.653285253688
20639,2023-01-01,10776.959760796
20639,2023-02-01,9039.162240762715
20639,2023-03-01,7115.316542188769
20639,2023-04-01,7205.397793987757
20639,2023-05-01,7155.516657989342
20639,2023-06-01,7365.645543221589
20639,2023-07-01,9574.33824674074
20639,2023-08-01,9420.027034010758
20639,2023-09-01,8916.489499802345
20639,2023-10-01,7198.6951558875435
20639,2023-11-01,6892.875522667791
20639,2023-12-01,9714.97630140377
20639,2024-01-01,9597.09885140494
20639,2024-02-01,5940.493319674261
20639,2024-03-01,8879.541912702958
20639,2024-04-01,9380.858368176549
20639,2024-05-01,5857.625964894404
20639,2024-06-01,8527.432103259891
20639,2024-07-01,6985.020190210593
20639,2024-08-01,13453.744920472605
20639,2024-09-01,15732.967103466952
20639,2024-10-01,14864.94220180234
20639,2024-11-01,16493.121342307433
20639,2024-12-01,16004.502218450054
20639,2025-01-01,10689.743476894893
20639,2025-02-01,15382.17821010259
20639,2025-03-01,13582.836452664713
20639,2025-04-01,11877.358999904849
20639,2025-05-01,11591.651759608758
20639,2025-06-01,15701.354754878048
20639,2025-07-01,12465.038534225605
20639,2025-08-01,11621.43508325272
20639,2025-09-01,15240.793489247622
20639,2025-10-01,13327.702571092725
20639,2025-11-01,12519.82725099959
20639,2025-12-01,18630.126707554446
20639,2026-01-01,28088.93626939335
20639,2026-02-01,35148.11333207567
20639,2026-03-01,30285.890890608767
20639,2026-04-01,33852.67205730024
20639,2026-05-01,44703.05666746874
20639,2026-06-01,40644.052034479755
20640,2011-03-01,10671.435496727889
20640,2011-04-01,10627.92243824458
20640,2011-05-01,10376.382743525855
20640,2011-06-01,9903.406592850219
20640,2011-07-01,11593.385056693583
20640,2011-08-01,18530.718481185988
20640,2011-09-01,11314.52264012228
20640,2011-10-01,10436.659699330066
20640,2011-11-01,11843.56958787084
20640,2011-12-01,11450.378804573389
20640,2012-01-01,11654.211488734074
20640,2012-02-01,11994.749503551158
20640,2012-03-01,11266.437230059331
20640,2012-04-01,12099.126493374497
20640,2012-05-01,13410.508101194315
20640,2012-06-01,14318.44456879856
20640,2012-07-01,11677.698891871449
20640,2012-08-01,13146.225342212729
20640,2012-09-01,14214.824527509154
20640,2012-10-01,13187.831307468221
20640,2012-11-01,12295.285956500578
20640,2012-12-01,12532.998991831035
20640,2013-01-01,12462.138642069342
20640,2013-02-01,13333.148564981264
20640,2013-03-01,12705.253308992358
20640,2013-04-01,11588.43232248698
20640,2013-05-01,11574.914226090761
20640,2013-06-01,12516.632096493642
20640,2013-07-01,11896.991430663773
20640,2013-08-01,11444.782744635744
20640,2013-09-01,10447.734010339935
20640,2013-10-01,11990.495174673399
20640,2013-11-01,11473.637971393955
20640,2013-12-01,11687.925685486967
20640,2014-01-01,10395.40750869192
20640,2014-02-01,12361.717634038803
20640,2014-03-01,9805.765413407777
20640,2014-04-01,14607.422461203367
20640,2014-05-01,12849.306638916532
20640,2014-06-01,11288.564399512057
20640,2014-07-01,9686.61214957787
20640,2014-08-01,13667.921886202295
20640,2014-09-01,12018.818730643057
20640,2014-10-01,10566.020669993091
20640,2014-11-01,11159.985100089914
20640,2014-12-01,11314.05502212374
20640,2015-01-01,12124.57343150773
20640,2015-02-01,9993.098341465238
20640,2015-03-01,11995.657523444237
20640,2015-04-01,10870.189337580987
20640,2015-05-01,11156.458913837167
20640,2015-06-01,10191.198048651306
20640,2015-07-01,11317.663158305664
20640,2015-08-01,10152.975404792867
20640,2015-09-01,9188.268658933346
20640,2015-10-01,10238.43289247538
20640,2015-11-01,9381.320684855495
